t=2025-10-19T08:38:33-0700 lvl=info msg="no configuration paths supplied"
t=2025-10-19T08:38:33-0700 lvl=info msg="using configuration at default config path" path="/Users/evangelineng/Library/Application Support/ngrok/ngrok.yml"
t=2025-10-19T08:38:33-0700 lvl=info msg="open config file" path="/Users/evangelineng/Library/Application Support/ngrok/ngrok.yml" err=nil
t=2025-10-19T09:37:13-0700 lvl=warn msg="failed to open private leg" id=81e78c29d22c privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:37:15-0700 lvl=warn msg="failed to open private leg" id=f20bca779e8f privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:37:15-0700 lvl=warn msg="failed to open private leg" id=cba6a5a409f7 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:37:16-0700 lvl=warn msg="failed to open private leg" id=b79211225794 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:37:17-0700 lvl=warn msg="failed to open private leg" id=d911950b7a85 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:37:18-0700 lvl=warn msg="failed to open private leg" id=f2d66299826d privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:37:19-0700 lvl=warn msg="failed to open private leg" id=3903c13d9994 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:37:21-0700 lvl=warn msg="failed to open private leg" id=d453444cf984 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:37:23-0700 lvl=warn msg="failed to open private leg" id=6c0703b3345e privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:37:24-0700 lvl=warn msg="failed to open private leg" id=2f98c1f6028a privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:37:28-0700 lvl=warn msg="failed to open private leg" id=b24622242d22 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:37:28-0700 lvl=warn msg="failed to open private leg" id=561fddc37ae3 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:37:31-0700 lvl=warn msg="failed to open private leg" id=5fe662881d5d privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:37:31-0700 lvl=warn msg="failed to open private leg" id=85dada296ea5 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:37:34-0700 lvl=warn msg="failed to open private leg" id=2661c8e52e7d privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:37:35-0700 lvl=warn msg="failed to open private leg" id=92261329e88c privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:37:35-0700 lvl=warn msg="failed to open private leg" id=b74a0512383e privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:37:39-0700 lvl=warn msg="failed to open private leg" id=372b074da0de privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:37:44-0700 lvl=warn msg="failed to open private leg" id=de993a0e907b privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:37:50-0700 lvl=warn msg="failed to open private leg" id=b6496a2fc948 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:37:53-0700 lvl=warn msg="failed to open private leg" id=1608d674012d privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:37:59-0700 lvl=warn msg="failed to open private leg" id=94654c1a50d4 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:38:03-0700 lvl=warn msg="failed to open private leg" id=38e14cfa1f94 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:38:06-0700 lvl=warn msg="failed to open private leg" id=ecdba8488839 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:38:11-0700 lvl=warn msg="failed to open private leg" id=570c522c9203 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:38:15-0700 lvl=warn msg="failed to open private leg" id=40c7682d919b privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:38:18-0700 lvl=warn msg="failed to open private leg" id=b5b7c83231b7 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:38:22-0700 lvl=warn msg="failed to open private leg" id=452a0469b32e privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:38:28-0700 lvl=warn msg="failed to open private leg" id=09832dec48ca privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:38:30-0700 lvl=warn msg="failed to open private leg" id=cd7186e1d1f7 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:38:33-0700 lvl=warn msg="failed to open private leg" id=57c5932c7d09 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:38:35-0700 lvl=warn msg="failed to open private leg" id=2dc293a4ebfd privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:38:39-0700 lvl=warn msg="failed to open private leg" id=ab515dec08a9 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:38:39-0700 lvl=warn msg="failed to open private leg" id=4563d604afca privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:38:42-0700 lvl=warn msg="failed to open private leg" id=d9307812d63a privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:38:46-0700 lvl=warn msg="failed to open private leg" id=6cb62e993f70 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:38:48-0700 lvl=warn msg="failed to open private leg" id=d0f886ca094a privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:38:51-0700 lvl=warn msg="failed to open private leg" id=603764c99655 privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:38:54-0700 lvl=warn msg="failed to open private leg" id=aff9dfd28c7e privaddr=localhost:3000 err="dial tcp [::1]:3000: connect: connection refused"
t=2025-10-19T09:38:59-0700 lvl=info msg="join connections" obj=join id=85acc7622599 l=127.0.0.1:3000 r=136.24.37.74:53716
t=2025-10-19T09:38:59-0700 lvl=info msg="join connections" obj=join id=578c6effdea7 l=127.0.0.1:3000 r=136.24.37.74:53719
t=2025-10-19T09:38:59-0700 lvl=info msg="join connections" obj=join id=13ad1e10d9d0 l=127.0.0.1:3000 r=136.24.37.74:53719
t=2025-10-19T09:38:59-0700 lvl=info msg="join connections" obj=join id=1d152add65c8 l=127.0.0.1:3000 r=136.24.37.74:53719
t=2025-10-19T09:39:00-0700 lvl=info msg="join connections" obj=join id=5a855e969f00 l=127.0.0.1:3000 r=136.24.37.74:53719
t=2025-10-19T09:39:00-0700 lvl=info msg="join connections" obj=join id=407d563e666d l=127.0.0.1:3000 r=136.24.37.74:53719
t=2025-10-19T09:39:00-0700 lvl=info msg="join connections" obj=join id=8666e9b58057 l=127.0.0.1:3000 r=136.24.37.74:53719
t=2025-10-19T09:39:01-0700 lvl=info msg="join connections" obj=join id=18ee90b6fcc8 l=127.0.0.1:3000 r=136.24.37.74:53751
t=2025-10-19T09:39:03-0700 lvl=info msg="join connections" obj=join id=c68ab355afbd l=127.0.0.1:3000 r=136.24.37.74:53759
t=2025-10-19T09:39:04-0700 lvl=info msg="join connections" obj=join id=aa49a8784065 l=127.0.0.1:3000 r=136.24.37.74:53771
t=2025-10-19T09:39:41-0700 lvl=info msg="join connections" obj=join id=db4c3b789518 l=127.0.0.1:3000 r=136.24.37.74:54051
t=2025-10-19T09:39:41-0700 lvl=info msg="join connections" obj=join id=15d767c5faad l=127.0.0.1:3000 r=136.24.37.74:54051
t=2025-10-19T09:39:41-0700 lvl=info msg="join connections" obj=join id=bd285cb720bb l=127.0.0.1:3000 r=136.24.37.74:54051
t=2025-10-19T09:39:41-0700 lvl=info msg="join connections" obj=join id=e493e80ce74d l=127.0.0.1:3000 r=136.24.37.74:54051
t=2025-10-19T09:39:41-0700 lvl=info msg="join connections" obj=join id=c27a61247fd4 l=127.0.0.1:3000 r=136.24.37.74:54051
t=2025-10-19T09:39:41-0700 lvl=info msg="join connections" obj=join id=50ce1025b1d2 l=127.0.0.1:3000 r=136.24.37.74:54060
t=2025-10-19T09:39:41-0700 lvl=info msg="join connections" obj=join id=72e1869973b4 l=127.0.0.1:3000 r=136.24.37.74:54065
t=2025-10-19T09:39:41-0700 lvl=info msg="join connections" obj=join id=f03923b0a48d l=127.0.0.1:3000 r=136.24.37.74:54070
t=2025-10-19T09:39:46-0700 lvl=info msg="join connections" obj=join id=fa7645871009 l=127.0.0.1:3000 r=136.24.37.74:54131
t=2025-10-19T09:39:46-0700 lvl=info msg="join connections" obj=join id=31844df9c258 l=127.0.0.1:3000 r=136.24.37.74:54131
t=2025-10-19T09:39:46-0700 lvl=info msg="join connections" obj=join id=b4a58c8feaef l=127.0.0.1:3000 r=136.24.37.74:54131
t=2025-10-19T09:39:46-0700 lvl=info msg="join connections" obj=join id=b59f92abc438 l=127.0.0.1:3000 r=136.24.37.74:54131
t=2025-10-19T09:39:46-0700 lvl=info msg="join connections" obj=join id=84feefcaf31a l=127.0.0.1:3000 r=136.24.37.74:54131
t=2025-10-19T09:39:46-0700 lvl=info msg="join connections" obj=join id=e49ec60a61b6 l=127.0.0.1:3000 r=136.24.37.74:54145
t=2025-10-19T09:39:46-0700 lvl=info msg="join connections" obj=join id=ad1e56f48728 l=127.0.0.1:3000 r=136.24.37.74:54150
t=2025-10-19T09:39:46-0700 lvl=info msg="join connections" obj=join id=1a1b22fe2b12 l=127.0.0.1:3000 r=136.24.37.74:54154
t=2025-10-19T09:40:30-0700 lvl=info msg="join connections" obj=join id=b4fa69301ef5 l=127.0.0.1:3000 r=136.24.37.74:54342
t=2025-10-19T09:40:34-0700 lvl=info msg="join connections" obj=join id=1b7a889b086c l=127.0.0.1:3000 r=136.24.37.74:54365
t=2025-10-19T09:40:34-0700 lvl=info msg="join connections" obj=join id=e26975d229aa l=127.0.0.1:3000 r=136.24.37.74:54365
t=2025-10-19T09:44:57-0700 lvl=info msg="join connections" obj=join id=f308e0763063 l=127.0.0.1:3000 r=136.24.37.74:55836
t=2025-10-19T09:45:47-0700 lvl=info msg="join connections" obj=join id=02c26b35c0d6 l=127.0.0.1:3000 r=136.24.37.74:56156
t=2025-10-19T09:45:48-0700 lvl=info msg="join connections" obj=join id=39450733ed5d l=127.0.0.1:3000 r=136.24.37.74:56156
t=2025-10-19T09:45:48-0700 lvl=info msg="join connections" obj=join id=eb73654a5926 l=127.0.0.1:3000 r=136.24.37.74:56156
t=2025-10-19T09:45:48-0700 lvl=info msg="join connections" obj=join id=8aa0962e2158 l=127.0.0.1:3000 r=136.24.37.74:56156
t=2025-10-19T09:45:48-0700 lvl=info msg="join connections" obj=join id=13ad29f7c48d l=127.0.0.1:3000 r=136.24.37.74:56156
t=2025-10-19T09:45:48-0700 lvl=info msg="join connections" obj=join id=8ff6b71d8dd7 l=127.0.0.1:3000 r=136.24.37.74:56173
t=2025-10-19T09:45:48-0700 lvl=info msg="join connections" obj=join id=38559086be5a l=127.0.0.1:3000 r=136.24.37.74:56178
t=2025-10-19T09:45:48-0700 lvl=info msg="join connections" obj=join id=a41eeed47a26 l=127.0.0.1:3000 r=136.24.37.74:56182
t=2025-10-19T09:46:05-0700 lvl=info msg="join connections" obj=join id=b74a89ca1c4a l=127.0.0.1:3000 r=149.154.161.214:49104
t=2025-10-19T09:46:23-0700 lvl=info msg="join connections" obj=join id=1f2e43a81669 l=127.0.0.1:3000 r=136.24.37.74:49892
t=2025-10-19T09:46:23-0700 lvl=info msg="join connections" obj=join id=59a030de26b4 l=127.0.0.1:3000 r=136.24.37.74:49892
t=2025-10-19T09:46:23-0700 lvl=info msg="join connections" obj=join id=47a5d00c19da l=127.0.0.1:3000 r=136.24.37.74:49892
t=2025-10-19T09:47:16-0700 lvl=info msg="join connections" obj=join id=17f0e0602116 l=127.0.0.1:3000 r=[2a09:bac2:655b:28::4:2ee]:25096
t=2025-10-19T09:47:16-0700 lvl=info msg="join connections" obj=join id=ae69c34102f0 l=127.0.0.1:3000 r=[2a09:bac2:655b:28::4:2ee]:25096
t=2025-10-19T09:47:16-0700 lvl=info msg="join connections" obj=join id=a04f9f16109e l=127.0.0.1:3000 r=[2a09:bac2:655b:28::4:2ee]:25096
t=2025-10-19T09:47:16-0700 lvl=info msg="join connections" obj=join id=253b6ef65526 l=127.0.0.1:3000 r=[2a09:bac2:655b:28::4:2ee]:25096
t=2025-10-19T09:47:16-0700 lvl=info msg="join connections" obj=join id=ed44b1636a90 l=127.0.0.1:3000 r=[2a09:bac2:655b:28::4:2ee]:25096
t=2025-10-19T09:47:16-0700 lvl=info msg="join connections" obj=join id=4428eec5b550 l=127.0.0.1:3000 r=[2a09:bac2:655b:28::4:2ee]:25096
t=2025-10-19T09:47:16-0700 lvl=info msg="join connections" obj=join id=854ff025102e l=127.0.0.1:3000 r=[2a09:bac2:655b:28::4:2ee]:25096
t=2025-10-19T09:47:16-0700 lvl=info msg="join connections" obj=join id=dc1bd1a79528 l=127.0.0.1:3000 r=[2a09:bac2:655b:28::4:2ee]:25096
t=2025-10-19T09:47:16-0700 lvl=info msg="join connections" obj=join id=44f6094257c7 l=127.0.0.1:3000 r=[2a09:bac2:655b:28::4:2ee]:25096
t=2025-10-19T09:47:16-0700 lvl=info msg="join connections" obj=join id=d579cd139a6a l=127.0.0.1:3000 r=[2a09:bac2:655b:28::4:2ee]:25096
t=2025-10-19T09:47:16-0700 lvl=info msg="join connections" obj=join id=df3c9c5b0258 l=127.0.0.1:3000 r=[2a09:bac2:655b:28::4:2ee]:25108
t=2025-10-19T09:47:17-0700 lvl=info msg="join connections" obj=join id=76a010f5b60a l=127.0.0.1:3000 r=[2a09:bac2:655b:28::4:2ee]:59840
t=2025-10-19T09:47:17-0700 lvl=info msg="join connections" obj=join id=f89bf37bf3ed l=127.0.0.1:3000 r=[2a09:bac2:655b:28::4:2ee]:46468
t=2025-10-19T09:47:27-0700 lvl=info msg="join connections" obj=join id=3b57087a7279 l=127.0.0.1:3000 r=136.24.37.74:56733
t=2025-10-19T09:47:28-0700 lvl=info msg="join connections" obj=join id=bd3bee364a53 l=127.0.0.1:3000 r=136.24.37.74:56733
t=2025-10-19T09:47:28-0700 lvl=info msg="join connections" obj=join id=b0c6bc207422 l=127.0.0.1:3000 r=136.24.37.74:56733
t=2025-10-19T09:47:28-0700 lvl=info msg="join connections" obj=join id=78ca81bfd956 l=127.0.0.1:3000 r=136.24.37.74:56733
t=2025-10-19T09:47:28-0700 lvl=info msg="join connections" obj=join id=e279c0235246 l=127.0.0.1:3000 r=136.24.37.74:56733
t=2025-10-19T09:47:28-0700 lvl=info msg="join connections" obj=join id=9363f88bcb6c l=127.0.0.1:3000 r=136.24.37.74:56744
t=2025-10-19T09:47:28-0700 lvl=info msg="join connections" obj=join id=55b3936298ff l=127.0.0.1:3000 r=136.24.37.74:56749
t=2025-10-19T09:47:28-0700 lvl=info msg="join connections" obj=join id=f5fe36d676cf l=127.0.0.1:3000 r=136.24.37.74:56753
t=2025-10-19T09:47:51-0700 lvl=info msg="join connections" obj=join id=fd0759af3f5f l=127.0.0.1:3000 r=136.24.37.74:56865
t=2025-10-19T09:47:51-0700 lvl=info msg="join connections" obj=join id=df436085082a l=127.0.0.1:3000 r=136.24.37.74:56868
t=2025-10-19T09:47:52-0700 lvl=info msg="join connections" obj=join id=05702311ecb2 l=127.0.0.1:3000 r=136.24.37.74:56868
t=2025-10-19T09:47:52-0700 lvl=info msg="join connections" obj=join id=8c6fa192a4f9 l=127.0.0.1:3000 r=136.24.37.74:56868
t=2025-10-19T09:47:52-0700 lvl=info msg="join connections" obj=join id=2661641d4f56 l=127.0.0.1:3000 r=136.24.37.74:56868
t=2025-10-19T09:47:52-0700 lvl=info msg="join connections" obj=join id=f3855e4de01e l=127.0.0.1:3000 r=136.24.37.74:56868
t=2025-10-19T09:47:52-0700 lvl=info msg="join connections" obj=join id=4c807b55c1a6 l=127.0.0.1:3000 r=136.24.37.74:56877
t=2025-10-19T09:48:27-0700 lvl=info msg="join connections" obj=join id=4cfd90dd8cb7 l=127.0.0.1:3000 r=[2a09:bac2:655b:28::4:2ee]:25096
t=2025-10-19T09:48:27-0700 lvl=info msg="join connections" obj=join id=a3c1cf7f7554 l=127.0.0.1:3000 r=[2a09:bac2:655b:28::4:2ee]:25096
t=2025-10-19T09:48:27-0700 lvl=info msg="join connections" obj=join id=b8c2f09b26bb l=127.0.0.1:3000 r=[2a09:bac2:655b:28::4:2ee]:25096
t=2025-10-19T09:48:27-0700 lvl=info msg="join connections" obj=join id=5418ef1e36a1 l=127.0.0.1:3000 r=[2a09:bac2:655b:28::4:2ee]:40498
t=2025-10-19T09:48:27-0700 lvl=info msg="join connections" obj=join id=e4402c87c5b2 l=127.0.0.1:3000 r=[2a09:bac2:655b:28::4:2ee]:25096
t=2025-10-19T09:48:27-0700 lvl=info msg="join connections" obj=join id=b332b7331dd4 l=127.0.0.1:3000 r=[2a09:bac2:655b:28::4:2ee]:31454
t=2025-10-19T09:48:27-0700 lvl=info msg="join connections" obj=join id=2d87f746fcfa l=127.0.0.1:3000 r=[2a09:bac2:655b:28::4:2ee]:31462
t=2025-10-19T09:52:43-0700 lvl=info msg="join connections" obj=join id=a01113827e3d l=127.0.0.1:3000 r=136.24.37.74:58283
t=2025-10-19T09:52:43-0700 lvl=info msg="join connections" obj=join id=31f4adc455b2 l=127.0.0.1:3000 r=136.24.37.74:58283
t=2025-10-19T09:52:43-0700 lvl=info msg="join connections" obj=join id=37cd41adb8b3 l=127.0.0.1:3000 r=[2a09:bac2:655b:28::4:2ee]:27400
t=2025-10-19T09:52:43-0700 lvl=info msg="join connections" obj=join id=4b4ab5a1ba1f l=127.0.0.1:3000 r=136.24.37.74:58283
t=2025-10-19T09:52:43-0700 lvl=info msg="join connections" obj=join id=4eaeb710a2b8 l=127.0.0.1:3000 r=136.24.37.74:58283
t=2025-10-19T09:52:43-0700 lvl=info msg="join connections" obj=join id=5f766c296ba7 l=127.0.0.1:3000 r=136.24.37.74:58283
t=2025-10-19T09:52:43-0700 lvl=info msg="join connections" obj=join id=19eb5c4d9936 l=127.0.0.1:3000 r=136.24.37.74:58283
t=2025-10-19T09:52:43-0700 lvl=info msg="join connections" obj=join id=48852d105f5d l=127.0.0.1:3000 r=136.24.37.74:58283
t=2025-10-19T09:52:43-0700 lvl=info msg="join connections" obj=join id=ab547e386ebf l=127.0.0.1:3000 r=136.24.37.74:58283
t=2025-10-19T09:52:43-0700 lvl=info msg="join connections" obj=join id=dd56a9c312c4 l=127.0.0.1:3000 r=136.24.37.74:58283
t=2025-10-19T09:52:43-0700 lvl=info msg="join connections" obj=join id=582c041c1eb0 l=127.0.0.1:3000 r=136.24.37.74:58283
t=2025-10-19T09:53:32-0700 lvl=info msg="join connections" obj=join id=d7c5c14ece3a l=127.0.0.1:3000 r=136.24.37.74:58697
t=2025-10-19T09:53:32-0700 lvl=info msg="join connections" obj=join id=3436f38b2563 l=127.0.0.1:3000 r=136.24.37.74:58697
t=2025-10-19T09:53:32-0700 lvl=info msg="join connections" obj=join id=f6c085a4add6 l=127.0.0.1:3000 r=136.24.37.74:58697
t=2025-10-19T09:53:32-0700 lvl=info msg="join connections" obj=join id=fb25a721e08c l=127.0.0.1:3000 r=136.24.37.74:58697
t=2025-10-19T09:54:59-0700 lvl=info msg="join connections" obj=join id=1f13c1e37231 l=127.0.0.1:3000 r=136.24.37.74:59307
t=2025-10-19T09:55:00-0700 lvl=info msg="join connections" obj=join id=050d7d73ae2d l=127.0.0.1:3000 r=136.24.37.74:59307
t=2025-10-19T09:55:00-0700 lvl=info msg="join connections" obj=join id=7d025ed39eb4 l=127.0.0.1:3000 r=136.24.37.74:59307
t=2025-10-19T09:55:00-0700 lvl=info msg="join connections" obj=join id=2cb139c27a9c l=127.0.0.1:3000 r=136.24.37.74:59307
t=2025-10-19T09:55:00-0700 lvl=info msg="join connections" obj=join id=46f97afe7350 l=127.0.0.1:3000 r=136.24.37.74:59307
t=2025-10-19T09:55:00-0700 lvl=info msg="join connections" obj=join id=eefc7268e8da l=127.0.0.1:3000 r=136.24.37.74:59354
t=2025-10-19T09:55:00-0700 lvl=info msg="join connections" obj=join id=77ffb2228bbc l=127.0.0.1:3000 r=136.24.37.74:59357
t=2025-10-19T09:55:01-0700 lvl=info msg="join connections" obj=join id=e39495168a37 l=127.0.0.1:3000 r=136.24.37.74:59361
t=2025-10-19T09:55:11-0700 lvl=info msg="join connections" obj=join id=7625799d3f50 l=127.0.0.1:3000 r=[2a09:bac2:6558:123c::1d1:f6]:16548
t=2025-10-19T09:55:11-0700 lvl=info msg="join connections" obj=join id=cf0b3dcf54a7 l=127.0.0.1:3000 r=[2a09:bac2:6558:123c::1d1:f6]:30472
t=2025-10-19T09:55:11-0700 lvl=info msg="join connections" obj=join id=8589fa3920d0 l=127.0.0.1:3000 r=[2a09:bac2:6558:123c::1d1:f6]:16548
t=2025-10-19T09:55:11-0700 lvl=info msg="join connections" obj=join id=045e8e80df4c l=127.0.0.1:3000 r=[2a09:bac2:6558:123c::1d1:f6]:16548
t=2025-10-19T09:55:11-0700 lvl=info msg="join connections" obj=join id=9cac685e5e0b l=127.0.0.1:3000 r=[2a09:bac2:6558:123c::1d1:f6]:16548
t=2025-10-19T09:55:11-0700 lvl=info msg="join connections" obj=join id=2937862fda0d l=127.0.0.1:3000 r=[2a09:bac2:6558:123c::1d1:f6]:16548
t=2025-10-19T09:55:11-0700 lvl=info msg="join connections" obj=join id=352b662c382c l=127.0.0.1:3000 r=[2a09:bac2:6558:123c::1d1:f6]:14378
t=2025-10-19T09:55:11-0700 lvl=info msg="join connections" obj=join id=475c1a34ff19 l=127.0.0.1:3000 r=[2a09:bac2:6558:123c::1d1:f6]:42412
t=2025-10-19T09:55:11-0700 lvl=info msg="join connections" obj=join id=18f136477de1 l=127.0.0.1:3000 r=[2a09:bac2:6558:123c::1d1:f6]:30474
t=2025-10-19T09:55:11-0700 lvl=info msg="join connections" obj=join id=2af25113e561 l=127.0.0.1:3000 r=[2a09:bac2:6558:123c::1d1:f6]:16548
t=2025-10-19T09:55:11-0700 lvl=info msg="join connections" obj=join id=ea17686d51c0 l=127.0.0.1:3000 r=[2a09:bac2:6558:123c::1d1:f6]:16560
t=2025-10-19T09:55:11-0700 lvl=info msg="join connections" obj=join id=879b66455135 l=127.0.0.1:3000 r=[2a09:bac2:6558:123c::1d1:f6]:16548
t=2025-10-19T09:55:12-0700 lvl=info msg="join connections" obj=join id=3c98e3cca9c5 l=127.0.0.1:3000 r=[2a09:bac2:6558:123c::1d1:f6]:16566
t=2025-10-19T09:55:12-0700 lvl=info msg="join connections" obj=join id=388b5804ef22 l=127.0.0.1:3000 r=[2a09:bac2:6558:123c::1d1:f6]:40656
t=2025-10-19T09:55:22-0700 lvl=info msg="join connections" obj=join id=8d75a5bc9854 l=127.0.0.1:3000 r=[2a09:bac2:6558:123c::1d1:f6]:16548
t=2025-10-19T09:55:22-0700 lvl=info msg="join connections" obj=join id=251660573679 l=127.0.0.1:3000 r=[2a09:bac2:6558:123c::1d1:f6]:16548
t=2025-10-19T09:55:22-0700 lvl=info msg="join connections" obj=join id=6a745e44cd65 l=127.0.0.1:3000 r=[2a09:bac2:6558:123c::1d1:f6]:16548
t=2025-10-19T09:55:48-0700 lvl=info msg="join connections" obj=join id=9d97de6c83bf l=127.0.0.1:3000 r=136.24.37.74:59743
t=2025-10-19T09:55:48-0700 lvl=info msg="join connections" obj=join id=ba4c42b15f83 l=127.0.0.1:3000 r=136.24.37.74:59743
t=2025-10-19T09:55:48-0700 lvl=info msg="join connections" obj=join id=d315a42e4696 l=127.0.0.1:3000 r=136.24.37.74:59743
t=2025-10-19T09:55:48-0700 lvl=info msg="join connections" obj=join id=d4e988b05faf l=127.0.0.1:3000 r=136.24.37.74:59743
t=2025-10-19T09:55:48-0700 lvl=info msg="join connections" obj=join id=0ebe0fca378a l=127.0.0.1:3000 r=136.24.37.74:59743
t=2025-10-19T09:55:48-0700 lvl=info msg="join connections" obj=join id=a322e00b8739 l=127.0.0.1:3000 r=136.24.37.74:59754
t=2025-10-19T09:55:48-0700 lvl=info msg="join connections" obj=join id=200748bcba13 l=127.0.0.1:3000 r=136.24.37.74:59763
t=2025-10-19T09:55:48-0700 lvl=info msg="join connections" obj=join id=82bdedd9eb17 l=127.0.0.1:3000 r=136.24.37.74:59767
t=2025-10-19T09:55:49-0700 lvl=info msg="join connections" obj=join id=88302c52f4cd l=127.0.0.1:3000 r=[2a09:bac2:6558:123c::1d1:f6]:16548
t=2025-10-19T09:55:49-0700 lvl=info msg="join connections" obj=join id=6348991e1435 l=127.0.0.1:3000 r=[2a09:bac2:6558:123c::1d1:f6]:16548
t=2025-10-19T09:55:49-0700 lvl=info msg="join connections" obj=join id=44dd26f89cd6 l=127.0.0.1:3000 r=[2a09:bac2:6558:123c::1d1:f6]:16548
t=2025-10-19T09:55:49-0700 lvl=info msg="join connections" obj=join id=b1851ae8a0b8 l=127.0.0.1:3000 r=[2a09:bac2:6558:123c::1d1:f6]:16548
t=2025-10-19T09:55:49-0700 lvl=info msg="join connections" obj=join id=994b1ba95f7a l=127.0.0.1:3000 r=[2a09:bac2:6558:123c::1d1:f6]:17330
t=2025-10-19T09:55:49-0700 lvl=info msg="join connections" obj=join id=5439f241b2a8 l=127.0.0.1:3000 r=[2a09:bac2:6558:123c::1d1:f6]:22824
t=2025-10-19T09:55:49-0700 lvl=info msg="join connections" obj=join id=aa3399b13dc3 l=127.0.0.1:3000 r=[2a09:bac2:6558:123c::1d1:f6]:9422
t=2025-10-19T09:56:14-0700 lvl=info msg="join connections" obj=join id=8ec2fbc2d9bf l=127.0.0.1:3000 r=136.24.37.74:59946
t=2025-10-19T09:56:14-0700 lvl=info msg="join connections" obj=join id=4d87b6df8ca3 l=127.0.0.1:3000 r=136.24.37.74:59946
t=2025-10-19T09:56:14-0700 lvl=info msg="join connections" obj=join id=97e93170090d l=127.0.0.1:3000 r=136.24.37.74:59946
t=2025-10-19T09:56:14-0700 lvl=info msg="join connections" obj=join id=f9d0ecdb9afc l=127.0.0.1:3000 r=136.24.37.74:59946
t=2025-10-19T09:56:15-0700 lvl=info msg="join connections" obj=join id=5a3f88862c9f l=127.0.0.1:3000 r=136.24.37.74:59960
t=2025-10-19T09:56:15-0700 lvl=info msg="join connections" obj=join id=dd6f83f69419 l=127.0.0.1:3000 r=136.24.37.74:59963
t=2025-10-19T09:56:15-0700 lvl=info msg="join connections" obj=join id=551c0878162b l=127.0.0.1:3000 r=136.24.37.74:59967
t=2025-10-19T09:56:23-0700 lvl=info msg="join connections" obj=join id=c3ffe2e344ed l=127.0.0.1:3000 r=136.24.37.74:60046
t=2025-10-19T09:56:30-0700 lvl=info msg="join connections" obj=join id=adadf35132ee l=127.0.0.1:3000 r=136.24.37.74:60080
